IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.154.218,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.40.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
47.243.18.199,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.154.218,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.121.207,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,48,0.00
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,48,0.00
47.238.35.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.70.186,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.74.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.6.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,49,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,49,0.00
8.217.154.218,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.203.101,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,49,0.00
47.242.119.104,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.210.43.213,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,49,0.00
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.210.85.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.234.9,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,49,0.00
47.242.125.241,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,49,0.00
47.238.43.79,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.209.14,2086,2086,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.104.37,2086,2086,false,SIN,Asia Pacific,Singapore,49,0.00
8.217.66.3,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.219.191.110,80,80,false,SIN,Asia Pacific,Singapore,49,0.00
47.238.6.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.66.3,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.50.252,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.238.40.58,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.80.110,2096,2096,true,SIN,Asia Pacific,Singapore,49,0.00
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.186.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,50,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.189.143,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.173.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.98.98,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.238.0.114,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,50,0.00
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,50,0.00
47.76.98.98,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.238.5.0,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,50,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.238.35.50,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,50,0.00
47.243.42.155,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.3.198,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.66.3,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.244.38,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.3.198,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
8.222.181.117,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.125.241,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.154.218,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.192.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,50,0.00
47.236.130.95,2086,2086,false,SIN,Asia Pacific,Singapore,50,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.123.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.117.198,8880,8880,false,SIN,Asia Pacific,Singapore,50,0.00
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.63.130,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.1.163,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.255.224,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.255.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.1.163,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.209.14,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.93.5,2086,2086,false,SIN,Asia Pacific,Singapore,51,0.00
8.219.113.232,8880,8880,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.66.3,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.164.209,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.255.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.132.64,80,80,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.238.6.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,51,0.00
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,51,0.00
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.154.218,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.219.229.190,2052,2052,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.26.83,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.244.192,8880,8880,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.70.186,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.125.241,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,51,0.00
8.219.117.198,2052,2052,false,SIN,Asia Pacific,Singapore,51,0.00
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,52,0.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.102.102,2086,2086,false,SIN,Asia Pacific,Singapore,52,0.00
47.76.192.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.237.0.31,8880,8880,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,52,0.00
47.76.192.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,52,0.00
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.238.6.58,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.238.35.50,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.174.142,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.18.199,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.170.225,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.210.64,2095,2095,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,53,0.00
47.76.222.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,53,0.00
47.76.159.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,53,0.00
47.76.213.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.102.102,2052,2052,false,SIN,Asia Pacific,Singapore,53,0.00
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
47.243.255.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.66.3,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.7.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.72.0,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.238.0.114,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.222.57,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.85.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
47.236.170.225,2086,2086,false,SIN,Asia Pacific,Singapore,54,0.00
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,54,0.00
8.217.181.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.119.104,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.189.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.67.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.228.152,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.86.200,8443,8443,true,SIN,Asia Pacific,Singapore,54,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.147.58,2086,2086,false,SIN,Asia Pacific,Singapore,54,0.00
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,54,0.00
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.178.79,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,55,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,55,0.00
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.189.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.7.162,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.212.116.106,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.217.72.0,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.238.43.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.139.13,8880,8880,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.238.5.0,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.76.98.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.210.175.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.238.5.0,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.107.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.102.102,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
47.242.7.162,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.125.241,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.76.29.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,57,0.00
47.76.222.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,57,0.00
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.97.50,80,80,false,SIN,Asia Pacific,Singapore,57,0.00
8.217.72.0,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.97.50,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.110.81,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.227.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,57,0.00
47.237.121.38,8880,8880,false,SIN,Asia Pacific,Singapore,57,0.00
8.210.164.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,57,0.00
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.132.64,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.6.150,2086,2086,false,SIN,Asia Pacific,Singapore,57,0.00
47.243.90.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.174.142,2082,2082,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.93.5,2082,2082,false,SIN,Asia Pacific,Singapore,58,0.00
47.76.26.26,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.110.81,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.9.152,2095,2095,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.117.198,80,80,false,SIN,Asia Pacific,Singapore,58,0.00
47.238.6.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,58,0.00
47.242.7.162,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.76.159.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,58,0.00
